time,qei_theta,qei_omega_filtered,qei_alpha_estimate,reference_position,reference_velocity,reference_acceleration
5.681,0.273968935012817,1.0038737654686,1.80471662680309,0.267882545789082,1.03065832455953,2
5.682,0.275196075439453,1.00672769546509,1.78567659854889,0.269254952669144,1.03332495689392,2
5.683,0.276320954163869,1.00912753740946,1.95638434092199,0.270291268825531,1.03532497088114,2
5.684,0.277445832888286,1.01152737935384,2.12709208329524,0.271327584981919,1.03732498486837,2
5.685,0.278570711612702,1.01392722129822,2.29779982566828,0.272363901138306,1.03932499885559,2
5.686,0.279337674379349,1.01565369963646,2.23995178937911,0.273145630955696,1.04082494974136,2
5.687,0.280104637145996,1.0173801779747,2.18210375308988,0.273927360773087,1.04232490062714,2
5.688,0.280871599912643,1.01910665631294,2.1242557168007,0.274709090590477,1.04382485151291,2
5.689,0.281638562679291,1.02083313465118,2.06640768051147,0.275490820407867,1.04532480239868,2
5.69,0.282763441403707,1.02361047267914,2.10324819882712,0.27653913696607,1.04732481638591,2
5.691,0.283888320128123,1.02638781070709,2.14008871714273,0.277587453524271,1.04932483037313,2
5.692,0.285013198852539,1.02916514873505,2.17692923545837,0.278635770082474,1.05132484436035,2
5.693,0.286138077576955,1.03076215585073,2.03730730215704,0.280042846997579,1.05399147669474,2
5.694,0.287262956301371,1.03235916296641,1.89768536885584,0.281449923912684,1.05665810902913,2
5.695,0.288387835025787,1.03395617008209,1.7580634355545,0.282857000827789,1.05932474136353,2
5.696,0.289384886622428,1.03647205233574,1.79744601249693,0.283653736114502,1.0608246922493,2
5.697,0.29038193821907,1.03898793458939,1.83682858943939,0.284450471401215,1.06232464313507,2
5.698,0.291378989815712,1.04150381684303,1.87621116638185,0.285247206687928,1.06382459402084,2
5.699,0.292376041412354,1.04401969909668,1.91559374332428,0.28604394197464,1.06532454490662,2
5.7,0.293398668368658,1.0453538497289,1.86567123730976,0.287112255891164,1.06732455889384,2
5.701,0.294421295324962,1.04668800036113,1.81574873129524,0.288180569807689,1.06932457288106,2
5.702,0.295443922281265,1.04802215099335,1.76582622528076,0.289248883724213,1.07132458686829,2
5.703,0.296671062707901,1.05039858818054,1.75469319025675,0.290323187907537,1.07332452138265,2
5.704,0.297898203134536,1.05277502536774,1.74356015523275,0.291397492090861,1.07532445589701,2
5.705,0.299125343561172,1.05515146255493,1.73242712020874,0.292471796274185,1.07732439041138,2
5.706,0.300557007392248,1.05755639076233,1.43452781438819,0.293913543224335,1.07999102274577,2
5.707,0.301988671223322,1.05996131896973,1.1366285085679,0.295355290174484,1.08265765508016,2
5.708,0.303420335054398,1.06236624717712,0.838729202747345,0.296797037124634,1.08532428741455,2
5.709,0.304340690374375,1.06338620185852,0.72200460731978,0.29761327803135,1.08682429790497,2
5.71,0.305261045694351,1.06440615653992,0.605280011892319,0.298429518938065,1.08832430839539,2
5.711,0.306181401014328,1.06542611122131,0.488555416464754,0.29924575984478,1.0898243188858,2
5.712,0.307101756334305,1.06644606590271,0.371830821037292,0.300062000751495,1.09132432937622,2
5.713,0.308431158463161,1.06849869092306,0.619714299837822,0.301156302293142,1.09332426389058,2
5.714,0.309760560592016,1.0705513159434,0.867597778638351,0.302250603834789,1.09532419840495,2
5.715,0.311089962720871,1.07260394096375,1.11548125743866,0.303344905376434,1.09732413291931,2
5.716,0.312623888254166,1.07481102148692,0.777062905331352,0.304813325405121,1.0999907652537,2
5.717,0.314157813787461,1.07701810201009,0.438644553224045,0.306281745433808,1.1026573975881,2
5.718,0.315691739320755,1.07922518253326,0.100226201117039,0.307750165462494,1.10532402992249,2
5.719,0.316842183470726,1.08027803897858,0.229738293215661,0.30885947495699,1.10732400417328,2
5.72,0.317992627620697,1.08133089542389,0.359250385314169,0.309968784451484,1.10932397842407,2
5.721,0.319143071770668,1.0823837518692,0.488762477412791,0.31107809394598,1.11132395267487,2
5.722,0.320293515920639,1.08343660831451,0.618274569511414,0.312187403440475,1.11332392692566,2
5.723,0.321827441453933,1.0853035847346,0.664060612519568,0.313677142063776,1.11599055926005,2
5.724,0.323361366987229,1.08717056115468,0.709846655527764,0.315166880687078,1.11865719159444,2
5.725,0.324895292520524,1.08903753757477,0.755632698535919,0.31665661931038,1.12132382392883,2
5.726,0.325938361883164,1.0902871131897,0.754974257946014,0.317556869983673,1.12292380332947,2
5.727,0.326981431245804,1.09153668880463,0.754315817356109,0.318457120656967,1.1245237827301,2
5.728,0.328024500608444,1.09278626441956,0.753657376766205,0.319357371330261,1.12612376213074,2
5.729,0.329067569971084,1.09403584003448,0.7529989361763,0.320257622003555,1.12772374153137,2
5.73,0.330110639333725,1.09528541564941,0.752340495586395,0.321157872676849,1.12932372093201,2
5.731,0.33133777976036,1.09692370891571,0.826067849993673,0.322291180491447,1.1313236951828,2
5.732,0.332564920186996,1.09856200218201,0.899795204401016,0.323424488306046,1.13332366943359,2
5.733,0.333792060613633,1.1002002954483,0.973522558808359,0.324557796120644,1.13532364368439,2
5.734,0.335019201040268,1.1018385887146,1.04724991321564,0.325691103935242,1.13732361793518,2
5.735,0.33616965264082,1.10350623726845,1.1228060424328,0.326832413673401,1.13932359218597,2
5.736,0.337320104241371,1.1051738858223,1.1983621716499,0.32797372341156,1.14132356643677,2
5.737,0.338470555841922,1.10684153437614,1.27391830086706,0.329115033149719,1.14332354068756,2
5.738,0.339621007442474,1.10850918292999,1.34947443008423,0.330256342887878,1.14532351493835,2
5.739,0.340618059039115,1.10989540815353,1.60832774639118,0.331405654549598,1.14732348918915,2
5.74,0.341615110635757,1.11128163337708,1.86718106269836,0.332554966211319,1.14932346343994,2
5.741,0.342612162232399,1.11266785860062,2.12603437900555,0.33370427787304,1.15132343769074,2
5.742,0.343609213829041,1.11405408382416,2.3848876953125,0.33485358953476,1.15332341194153,2
5.743,0.344682969152928,1.1163010597229,2.30795627832411,0.336010895669461,1.15532338619232,2
5.744,0.345756724476814,1.11854803562164,2.23102486133579,0.337168201804161,1.15732336044311,2
5.745,0.346830479800701,1.12079501152039,2.1540934443474,0.338325507938862,1.15932333469391,2
5.746,0.347904235124588,1.12304198741913,2.07716202735901,0.339482814073563,1.1613233089447,2
5.747,0.348977982997894,1.12482511997223,2.23792344331734,0.340648122131824,1.16332328319549,2
5.748,0.350051730871201,1.12660825252533,2.39868485927582,0.341813430190086,1.16532325744629,2
5.749,0.351125478744507,1.12839138507843,2.55944627523429,0.342978738248349,1.16732323169708,2
5.75,0.352199226617813,1.13017451763153,2.72020769119263,0.34414404630661,1.16932320594788,2
5.751,0.353528638680776,1.13317902882894,2.47036608060194,0.345316350460053,1.1713232199351,2
5.752,0.354858050743738,1.13618354002635,2.22052447001147,0.346488654613495,1.17332323392232,2
5.753,0.356187462806702,1.13918805122375,1.97068285942078,0.347660958766937,1.17532324790955,2
5.754,0.357031121850014,1.14055383205414,2.14568752050408,0.348840266466141,1.17732322216034,2
5.755,0.357874780893326,1.14191961288452,2.32069218158722,0.350019574165344,1.17932319641113,2
5.756,0.358718439936638,1.14328539371491,2.49569684267052,0.351198881864548,1.18132317066193,2
5.757,0.359562098979951,1.14465117454529,2.67070150375367,0.352378189563752,1.18332314491272,2
5.758,0.360712543129921,1.14745458960533,2.68330264091492,0.353565499186516,1.18532311916351,2
5.759,0.361862987279893,1.15025800466538,2.69590377807618,0.354752808809281,1.18732309341431,2
5.76,0.363013431429863,1.15306141972542,2.70850491523742,0.355940118432045,1.1893230676651,2
5.761,0.364163875579834,1.15586483478546,2.72110605239868,0.35712742805481,1.19132304191589,2
5.762,0.365314327180386,1.15810889005661,2.68930619955061,0.358023159205914,1.19282299280167,2
5.763,0.366464778780937,1.16035294532776,2.65750634670258,0.358918890357018,1.19432294368744,2
5.764,0.367615230381489,1.16259700059891,2.62570649385451,0.359814621508122,1.19582289457321,2
5.765,0.36876568198204,1.16484105587006,2.59390664100647,0.360710352659225,1.19732284545898,2
5.766,0.37040188908577,1.16771546999614,2.41275739669794,0.362312098344168,1.19998947779338,2
5.767,0.3720380961895,1.17058988412221,2.23160815238942,0.36391384402911,1.20265611012777,2
5.768,0.373674303293228,1.17346429824829,2.05045890808105,0.36551558971405,1.20532274246216,2
5.769,0.374901458621025,1.17572531104088,1.72894585132592,0.366724893450737,1.20732271671295,2
5.77,0.376128613948823,1.17798632383347,1.40743279457078,0.367934197187424,1.20932269096375,2
5.771,0.377355769276619,1.18024733662605,1.08591973781593,0.36914350092411,1.21132266521454,2
5.772,0.378582924604416,1.18250834941864,0.764406681060791,0.370352804660797,1.21332263946533,2
5.773,0.379810065031051,1.183903247118,0.865109264850572,0.371570110321044,1.21532261371612,2
5.774,0.381037205457687,1.18529814481735,0.965811848640442,0.372787415981293,1.21732258796692,2
5.775,0.382264345884324,1.18669304251671,1.06651443243031,0.374004721641541,1.21932256221771,2
5.776,0.383491486310959,1.18808794021606,1.16721701622009,0.375222027301788,1.22132253646851,2
5.777,0.384872026741505,1.19005513191223,1.0726887732744,0.376447334885598,1.2233225107193,2
5.778,0.386252567172051,1.1920223236084,0.978160530328709,0.377672642469407,1.22532248497009,2
5.779,0.387633107602596,1.19398951530456,0.8836322873831,0.378897950053215,1.22732245922089,2
5.78,0.389013648033142,1.19595670700073,0.789104044437408,0.380123257637024,1.22932243347168,2
5.781,0.390394181013107,1.19762855768204,0.704430043697395,0.381356567144393,1.23132240772247,2
5.782,0.391774713993073,1.19930040836334,0.619756042957306,0.382589876651764,1.23332238197327,2
5.783,0.393155246973038,1.20097225904465,0.535082042217217,0.383823186159134,1.23532235622406,2
5.784,0.394535779953003,1.20264410972595,0.450408041477203,0.385056495666504,1.23732233047485,2
5.785,0.39606972783804,1.20416644215584,0.476299777626997,0.386297799646855,1.23932230472565,2
5.786,0.397603675723077,1.20568877458572,0.502191513776791,0.387539103627205,1.24132227897644,2
5.787,0.399137623608112,1.20721110701561,0.528083249926561,0.388780407607555,1.24332225322723,2
5.788,0.400671571493149,1.2087334394455,0.553974986076355,0.390021711587906,1.24532222747803,2
5.789,0.401653283834457,1.20933105945587,0.496625691652329,0.391021156311035,1.24692220687866,2
5.79,0.402634996175766,1.20992867946625,0.439276397228251,0.392020601034164,1.2485221862793,2
5.791,0.403616708517075,1.21052629947662,0.381927102804174,0.393020045757294,1.25012216567993,2
5.792,0.404598420858383,1.211123919487,0.324577808380147,0.394019490480423,1.25172214508057,2
5.793,0.405580133199692,1.21172153949738,0.26722851395607,0.395018935203552,1.2533221244812,2
5.794,0.407420853773753,1.21418428421021,0.288983802000688,0.396695345640183,1.25598875681559,2
5.795,0.409261574347813,1.21664702892303,0.310739090045287,0.398371756076812,1.25865538914998,2
5.796,0.411102294921875,1.21910977363586,0.332494378089905,0.400048166513443,1.26132202148438,2
5.797,0.412329442799091,1.22010573744774,0.572357863187683,0.401313468813896,1.26332199573517,2
5.798,0.413556590676308,1.22110170125961,0.812221348285675,0.402578771114349,1.26532196998596,2
5.799,0.414783738553525,1.22209766507149,1.05208483338367,0.403844073414803,1.26732194423676,2
5.8,0.41601088643074,1.22309362888336,1.29194831848145,0.405109375715256,1.26932191848755,2
5.801,0.417314730584622,1.22512856125832,1.35963800549509,0.406063608825207,1.27082192897797,2
5.802,0.418618574738503,1.22716349363327,1.42732769250873,0.407017841935158,1.27232193946838,2
5.803,0.419922418892383,1.22919842600822,1.49501737952231,0.407972075045109,1.2738219499588,2
5.804,0.421226263046265,1.23123335838318,1.56270706653595,0.40892630815506,1.27532196044922,2
5.805,0.422862460215885,1.23304017384847,1.59794986248014,0.41106014450391,1.27865521113078,2
5.806,0.424498657385508,1.23484698931376,1.63319265842437,0.413193980852762,1.28198846181234,2
5.807,0.42613485455513,1.23665380477905,1.66843545436859,0.415327817201614,1.2853217124939,2
5.808,0.427116566896438,1.23821821212768,1.80163207054131,0.416359263658523,1.28692169189453,2
5.809,0.428098279237747,1.23978261947632,1.93482868671415,0.417390710115433,1.28852167129517,2
5.81,0.429079991579056,1.24134702682495,2.06802530288699,0.418422156572342,1.2901216506958,2
5.811,0.430061703920364,1.24291143417358,2.20122191905971,0.419453603029251,1.29172163009643,2
5.812,0.431043416261673,1.24447584152222,2.33441853523254,0.42048504948616,1.29332160949707,2
5.813,0.432193867862224,1.24642512202263,2.35832381248473,0.421457275748252,1.29482161998749,2
5.814,0.433344319462776,1.24837440252304,2.38222908973694,0.422429502010345,1.29632163047791,2
5.815,0.434494771063328,1.25032368302345,2.40613436698915,0.423401728272438,1.29782164096832,2
5.816,0.435645222663879,1.25227296352386,2.43003964424133,0.424373954534531,1.29932165145874,2
5.817,0.437076886494955,1.25457227230072,2.67999196052559,0.426111698150635,1.30198828379313,2
5.818,0.43850855032603,1.25687158107758,2.92994427680984,0.42784944176674,1.30465491612752,2
5.819,0.439940214157104,1.25917088985443,3.17989659309387,0.429587185382843,1.30732154846191,2
5.82,0.440937273204327,1.26165410876274,3.08814227581022,0.430569916963577,1.30882149934769,2
5.821,0.441934332251548,1.26413732767105,2.99638795852665,0.431552648544311,1.31032145023346,2
5.822,0.442931391298771,1.26662054657936,2.904633641243,0.432535380125046,1.31182140111923,2
5.823,0.443928450345993,1.26910376548767,2.81287932395935,0.43351811170578,1.313321352005,2
5.824,0.445155600706736,1.27137716611226,2.82960565884908,0.435274511575698,1.3159879843394,2
5.825,0.44638275106748,1.27365056673686,2.84633199373881,0.437030911445618,1.31865461667379,2
5.826,0.447609901428224,1.27592396736145,2.86305832862833,0.438787311315538,1.32132124900818,2
5.827,0.449041575193406,1.27907907962799,2.62598856290174,0.440111617247264,1.3233212629954,2
5.828,0.450473248958589,1.28223419189453,2.38891879717495,0.441435923178991,1.32532127698263,2
5.829,0.45190492272377,1.28538930416107,2.15184903144836,0.442760229110718,1.32732129096985,2
5.83,0.453208774328232,1.28768476843834,2.17685061693192,0.444091528654099,1.32932126522064,2
5.831,0.454512625932694,1.28998023271561,2.20185220241548,0.44542282819748,1.33132123947144,2
5.832,0.455816477537155,1.29227569699287,2.22685378789901,0.44675412774086,1.33332121372223,2
5.833,0.457120329141617,1.29457116127014,2.25185537338257,0.448085427284241,1.33532118797302,2
5.834,0.458270773291588,1.29646795988083,2.18839341402051,0.449424736201764,1.33732116222382,2
5.835,0.459421217441559,1.29836475849152,2.12493145465851,0.450764045119286,1.33932113647461,2
5.836,0.46057166159153,1.3002615571022,2.06146949529645,0.452103354036809,1.3413211107254,2
5.837,0.461722105741501,1.30215835571289,1.99800753593445,0.45344266295433,1.3433210849762,2
5.838,0.462872549891472,1.30442211031914,1.90649321675299,0.454452395439148,1.34482103586197,2
5.839,0.464022994041443,1.30668586492539,1.81497889757152,0.455462127923966,1.34632098674774,2
5.84,0.465173438191414,1.30894961953163,1.72346457839014,0.456471860408783,1.34782093763351,2
5.841,0.466323882341385,1.31121337413788,1.63195025920868,0.4574815928936,1.34932088851929,2
5.842,0.467857817808787,1.31350994110107,1.44104754924769,0.458833893140157,1.35132090250651,2
5.843,0.469391753276189,1.31580650806427,1.25014483928686,0.460186193386713,1.35332091649373,2
5.844,0.470925688743591,1.31810307502747,1.05924212932587,0.46153849363327,1.35532093048096,2
5.845,0.472561905781427,1.32010571161906,0.803123513857675,0.463350892066955,1.35798756281535,2
5.846,0.474198122819264,1.32210834821065,0.547004898389256,0.46516329050064,1.36065419514974,2
5.847,0.475834339857101,1.32411098480225,0.290886282920837,0.466975688934326,1.36332082748413,2
5.848,0.477777342001596,1.32651364803314,0.130983809630123,0.468341996272405,1.36532076199849,2
5.849,0.479720344146093,1.32891631126404,-0.0289186636607326,0.469708303610484,1.36732069651286,2
5.85,0.48166334629059,1.33131897449494,-0.188821136951383,0.471074610948564,1.36932063102722,2
5.851,0.483043894171715,1.33240696787834,-0.11782464012502,0.472447909414769,1.37132060527802,2
5.852,0.484424442052842,1.33349496126175,-0.0468281432985944,0.473821207880974,1.37332057952881,2
5.853,0.485804989933967,1.33458295464516,0.0241683535277686,0.475194506347179,1.3753205537796,2
5.854,0.487185537815094,1.33567094802856,0.0951648503541946,0.476567804813385,1.3773205280304,2
5.855,0.489128520091375,1.33739014466604,0.000640059510838814,0.477948109308879,1.37932054201762,2
5.856,0.491071502367655,1.33910934130351,-0.093884731332433,0.479328413804372,1.38132055600484,2
5.857,0.493014484643936,1.34082853794098,-0.188409522175789,0.480708718299866,1.38332056999207,2
5.858,0.494241632521153,1.34156805276871,-0.099574707448443,0.481748446822167,1.38532054424286,2
5.859,0.495468780398369,1.34230756759644,-0.0107398927211761,0.482788175344467,1.38732051849365,2
5.86,0.496695928275586,1.34304708242416,0.0780949220061697,0.483827903866768,1.38932049274445,2
5.861,0.497923076152802,1.34378659725189,0.166929736733437,0.484867632389069,1.39132046699524,2
5.862,0.500377376874289,1.34571349620819,0.148914123574887,0.48719146847725,1.39398709932963,2
5.863,0.502831677595776,1.34764039516449,0.130898510416338,0.489515304565431,1.39665373166402,2
5.864,0.505285978317261,1.34956729412079,0.112882897257805,0.49183914065361,1.39932036399841,2
5.865,0.506206333637238,1.35001511573792,0.249688601493884,0.49268051981926,1.40052032470703,2
5.866,0.507126688957215,1.35046293735504,0.386494305729963,0.49352189898491,1.40172028541565,2
5.867,0.508047044277191,1.35091075897217,0.523300009965921,0.494363278150559,1.40292024612427,2
5.868,0.508967399597168,1.35135858058929,0.660105714202,0.495204657316208,1.40412020683289,2
5.869,0.509887754917145,1.35180640220642,0.796911418437958,0.496046036481857,1.4053201675415,2
5.87,0.51152394215266,1.35359823703766,0.944961865743045,0.497925102710724,1.4079867998759,2
5.871,0.513160129388174,1.3553900718689,1.09301231304813,0.499804168939592,1.41065343221029,2
5.872,0.514796316623688,1.35718190670013,1.24106276035309,0.501683235168457,1.41332006454468,2
5.873,0.516100153326988,1.35850566625595,1.25749754905701,0.503100544214249,1.41532003879547,2
5.874,0.517403990030289,1.35982942581177,1.27393233776093,0.504517853260041,1.41732001304627,2
5.875,0.518707826733589,1.36115318536758,1.29036712646484,0.505935162305832,1.41931998729706,2
5.876,0.52001166343689,1.3624769449234,1.30680191516876,0.507352471351624,1.42131996154785,2
5.877,0.521392196416854,1.36425387859344,1.41491928696628,0.508420690894126,1.42281997203827,2
5.878,0.52277272939682,1.36603081226349,1.52303665876389,0.50948891043663,1.42431998252869,2
5.879,0.524153262376786,1.36780774593353,1.6311540305615,0.510557129979134,1.4258199930191,2
5.88,0.52553379535675,1.36958467960358,1.73927140235901,0.511625349521637,1.42732000350952,2
5.881,0.527169982592265,1.37231910228729,1.80168767770133,0.513533751169841,1.42998663584391,2
5.882,0.52880616982778,1.37505352497101,1.86410395304366,0.515442152818045,1.43265326817831,2
5.883,0.530442357063293,1.37778794765472,1.92652022838593,0.517350554466248,1.4353199005127,2
5.884,0.531608140468598,1.37977485656738,2.1709192752839,0.518790864944459,1.43731985092163,2
5.885,0.532773923873901,1.38176176548004,2.41531832218166,0.520231175422668,1.43931980133057,2
5.886,0.533939707279206,1.3837486743927,2.65971736907963,0.521671485900879,1.4413197517395,2
5.887,0.53510549068451,1.38573558330536,2.90411641597761,0.52311179637909,1.44331970214844,2
5.888,0.536271274089813,1.38772249221802,3.14851546287537,0.5245521068573,1.44531965255737,2
5.889,0.537498414516449,1.38992658257484,3.24004501104357,0.526001393795014,1.4473043680191,1.99042952060699
5.89,0.538725554943084,1.39213067293167,3.33157455921169,0.527450680732726,1.44928908348083,1.98085904121399
5.891,0.53995269536972,1.3943347632885,3.42310410737989,0.52889996767044,1.45127379894257,1.97128856182099
5.892,0.541179835796356,1.39653885364532,3.5146336555481,0.530349254608154,1.4532585144043,1.96171808242798
5.893,0.54286715388298,1.40024480223656,3.30812561512003,0.532171875238418,1.45567312836647,1.94671827554703
5.894,0.544554471969604,1.40395075082779,3.10161757469177,0.533994495868683,1.45808774232864,1.93171846866608
5.895,0.546241790056229,1.40765669941902,2.89510953426352,0.535817116498948,1.46050235629082,1.91671866178512
5.896,0.547929108142853,1.41136264801025,2.68860149383545,0.537639737129211,1.46291697025299,1.90171885490417
5.897,0.549217605590821,1.41359651088715,2.67533521652221,0.539107334613801,1.46478865146637,1.88971900939941
5.898,0.550506103038788,1.41583037376404,2.66206893920899,0.540574932098388,1.46666033267975,1.87771916389466
5.899,0.551794600486756,1.41806423664093,2.64880266189575,0.542042529582978,1.46853201389313,1.86571931838989
5.9,0.553083097934724,1.42029809951782,2.63553638458251,0.543510127067567,1.47040369510651,1.85371947288513
5.901,0.55437159538269,1.42253196239471,2.62227010726929,0.544977724552155,1.47227537631989,1.84171962738037
5.902,0.555537378787995,1.4244202375412,2.56980409622191,0.546158456802369,1.47372953891754,1.83211975097656
5.903,0.556703162193299,1.42630851268768,2.51733808517452,0.547339189052583,1.4751837015152,1.82251987457275
5.904,0.557868945598602,1.42819678783417,2.46487207412719,0.548519921302796,1.47663786411285,1.81291999816894
5.905,0.559034729003907,1.43008506298065,2.41240606307981,0.54970065355301,1.47809202671051,1.80332012176513
5.906,0.56020051240921,1.43197333812714,2.35994005203247,0.550881385803223,1.47954618930817,1.79372024536133
5.907,0.561887830495835,1.43492734432221,1.93518355488768,0.552364453673363,1.48131588101387,1.78172039985656
5.908,0.563575148582459,1.43788135051727,1.51042705774288,0.553847521543503,1.48308557271957,1.7697205543518
5.909,0.565262466669082,1.44083535671234,1.08567056059847,0.555330589413643,1.48485526442528,1.75772070884705
5.91,0.566949784755707,1.44378936290741,0.660914063453674,0.556813657283783,1.48662495613098,1.74572086334229
5.911,0.568560406565667,1.44527885317802,0.746070951223411,0.558303743600846,1.48834666609764,1.73372101783752
5.912,0.570171028375626,1.44676834344864,0.831227838993073,0.559793829917908,1.4900683760643,1.72172117233276
5.913,0.571781650185586,1.44825783371925,0.916384726762809,0.561283916234971,1.49179008603096,1.709721326828
5.914,0.573392271995544,1.44974732398987,1.00154161453247,0.562774002552032,1.49351179599762,1.69772148132324
5.915,0.575156286358834,1.45148193836212,0.76247532945121,0.564270839095116,1.49518549442291,1.68572163581848
5.916,0.576920300722123,1.45321655273438,0.523409044369949,0.5657676756382,1.49685919284821,1.67372179031372
5.917,0.578684315085411,1.45495116710663,0.284342759288901,0.567264512181282,1.4985328912735,1.66172194480896
5.918,0.5804483294487,1.45668578147888,0.0452764742076397,0.568761348724365,1.50020658969879,1.6497220993042
5.919,0.58205895125866,1.45785468816757,-0.073419212363713,0.570264801383019,1.50183230638504,1.63772225379943
5.92,0.583669573068619,1.45902359485626,-0.19211489893496,0.571768254041672,1.50345802307129,1.62572240829468
5.921,0.585280194878579,1.46019250154495,-0.310810585506313,0.573271706700326,1.50508373975754,1.61372256278991
5.922,0.586890816688538,1.46136140823364,-0.42950627207756,0.574775159358978,1.50670945644379,1.60172271728516
5.923,0.588578134775162,1.46233439445496,-0.477409712970267,0.576285019516945,1.50828716158867,1.58972287178039
5.924,0.590265452861787,1.46330738067627,-0.525313153862975,0.577794879674912,1.50986486673355,1.57772302627563
5.925,0.59195277094841,1.46428036689758,-0.573216594755639,0.579304739832878,1.51144257187843,1.56572318077088
5.926,0.593640089035034,1.4652533531189,-0.621120035648346,0.580814599990845,1.51302027702332,1.55372333526611
5.927,0.595480799674989,1.46628123521805,-0.553006626665562,0.582710653543473,1.51492488384247,1.53872352838516
5.928,0.597321510314941,1.4673091173172,-0.484893217682838,0.5846067070961,1.51682949066162,1.52372372150421
5.929,0.599162220954896,1.46833699941635,-0.416779808700054,0.586502760648728,1.51873409748077,1.50872391462325
5.93,0.601002931594849,1.4693648815155,-0.348666399717331,0.588398814201355,1.52063870429993,1.49372410774231
5.931,0.602352786064148,1.46971549987793,-0.302490267157538,0.589617669582367,1.52181446552277,1.4841242313385
5.932,0.603702640533448,1.47006611824036,-0.256314134597745,0.59083652496338,1.52299022674561,1.47452435493469
5.933,0.605052495002747,1.47041673660278,-0.210138002037994,0.592055380344391,1.52416598796845,1.46492447853088
5.934,0.606402349472047,1.47076735496521,-0.163961869478201,0.593274235725403,1.52534174919128,1.45532460212707
5.935,0.607752203941347,1.47111797332764,-0.11778573691841,0.594493091106416,1.52651751041412,1.44572472572326
5.936,0.60943952202797,1.47170054912567,-0.072869461029758,0.596022456884384,1.52793923020363,1.4337248802185
5.937,0.611126840114594,1.47228312492371,-0.0279531851410666,0.597551822662354,1.52936094999313,1.42172503471374
5.938,0.612814158201217,1.47286570072174,0.0169630907475849,0.599081188440323,1.53078266978264,1.40972518920899
5.939,0.614501476287842,1.47344827651978,0.0618793666362762,0.600610554218292,1.53220438957214,1.39772534370422
5.94,0.616035401821137,1.47422003746033,0.223013021051955,0.602145493030549,1.53357809782028,1.38572549819946
5.941,0.617569327354431,1.47499179840088,0.384146675467491,0.603680431842804,1.53495180606842,1.3737256526947
5.942,0.619103252887726,1.47576355934143,0.54528032988317,0.60521537065506,1.53632551431656,1.36172580718994
5.943,0.620637178421022,1.47653532028198,0.706413984298702,0.606750309467317,1.5376992225647,1.34972596168517
5.944,0.621941015124321,1.47721782326698,0.702324360609054,0.607905074954033,1.5386980175972,1.34072607755661
5.945,0.623244851827622,1.47790032625198,0.698234736919401,0.609059840440751,1.5396968126297,1.33172619342804
5.946,0.624548688530922,1.47858282923698,0.694145113229752,0.610214605927467,1.5406956076622,1.32272630929947
5.947,0.625852525234222,1.47926533222198,0.6900554895401,0.611369371414185,1.5416944026947,1.3137264251709
5.948,0.627386450767518,1.48015979925791,1.16839408874526,0.612912992636363,1.54299008846283,1.30172657966613
5.949,0.628920376300811,1.48105426629384,1.64673268794999,0.61445661385854,1.54428577423096,1.28972673416138
5.95,0.630454301834106,1.48194873332977,2.12507128715515,0.616000235080719,1.54558145999908,1.27772688865662
5.951,0.632090489069621,1.48401562372843,2.00456758340196,0.618064363797506,1.54725309213003,1.26172709465026
5.952,0.633726676305135,1.48608251412709,1.88406387964888,0.620128492514292,1.54892472426097,1.24572730064393
5.953,0.635362863540649,1.48814940452576,1.76356017589569,0.622192621231079,1.55059635639191,1.22972750663757
5.954,0.63651330769062,1.48929637670517,2.05374589562403,0.623356908559799,1.55150511860847,1.22072762250901
5.955,0.637663751840591,1.49044334888458,2.34393161535263,0.624521195888519,1.55241388082504,1.21172773838043
5.956,0.638814195990563,1.491590321064,2.63411733508123,0.62568548321724,1.55332264304161,1.20272785425186
5.957,0.639964640140533,1.49273729324341,2.92430305480957,0.626849770545959,1.55423140525818,1.19372797012329
5.958,0.641498565673829,1.49514174461365,2.98013869921368,0.628405769666036,1.55540712674459,1.18172812461853
5.959,0.643032491207124,1.49754619598389,3.03597434361779,0.629961768786113,1.556582848231,1.16972827911376
5.96,0.644566416740417,1.49995064735413,3.09180998802185,0.631517767906189,1.55775856971741,1.15772843360901
5.961,0.646202603975932,1.50185759862264,2.8327008088429,0.633597791194916,1.55927018324534,1.14172863960266
5.962,0.647838791211446,1.50376454989115,2.57359162966418,0.635677814483642,1.56078179677327,1.12572884559632
5.963,0.64947497844696,1.50567150115967,2.31448245048523,0.637757837772369,1.56229341030121,1.10972905158997
5.964,0.651085600256921,1.50753507018089,2.2822663784027,0.639714092016221,1.56364306807518,1.09472924470901
5.965,0.652696222066879,1.50939863920212,2.25005030632019,0.641670346260071,1.56499272584915,1.07972943782806
5.966,0.654306843876839,1.51126220822334,2.21783423423766,0.643626600503922,1.56634238362312,1.06472963094711
5.967,0.655917465686799,1.51312577724457,2.18561816215518,0.645582854747773,1.5676920413971,1.04972982406616
5.968,0.657021892070771,1.5144122838974,2.21360712051392,0.646524393558502,1.56831107139587,1.0425299167633
5.969,0.658126318454743,1.51569879055023,2.24159607887269,0.647465932369233,1.56893010139465,1.03533000946045
5.97,0.659230744838714,1.51698529720306,2.26958503723144,0.648407471179962,1.56954913139343,1.0281301021576
5.971,0.660335171222687,1.5182718038559,2.2975739955902,0.649349009990692,1.57016816139221,1.02093019485474
