time,qei_omega,qei_omega_filtered,reference_velocity,reference_position
4.731,1.0226538976032,1.27553431193034,1.32732121149699,0.44276221593221
4.732,1.53398084640503,1.27878391742706,1.32932114601135,0.444088518619537
4.733,1.53398084640503,1.28101876378059,1.33082115650177,0.445087745785714
4.734,1.53398084640503,1.28325361013412,1.33232116699219,0.446086972951889
4.735,1.53398084640503,1.28548845648766,1.33382117748261,0.447086200118065
4.736,1.53398084640503,1.28772330284119,1.33532118797302,0.448085427284241
4.737,1.53398084640503,1.29005968570709,1.33798782030741,0.449871172507604
4.738,1.53398084640503,1.292396068573,1.34065445264181,0.451656917730968
4.739,1.53398084640503,1.2947324514389,1.3433210849762,0.45344266295433
4.74,1.53398084640503,1.29711738228798,1.34532105922699,0.454789966344834
4.741,1.53398084640503,1.29950231313705,1.34732103347778,0.456137269735336
4.742,1.53398084640503,1.30188724398613,1.34932100772858,0.457484573125839
4.743,1.53398084640503,1.30427217483521,1.35132098197937,0.458831876516342
4.744,1.53398084640503,1.30672113100688,1.35332091649373,0.460186183452605
4.745,1.53398084640503,1.30917008717855,1.3553208510081,0.46154049038887
4.746,1.53398084640503,1.31161904335022,1.35732078552246,0.462894797325134
4.747,1.53398084640503,1.31302514672279,1.35932075977325,0.464256092905998
4.748,1.53398084640503,1.31443125009537,1.36132073402405,0.465617388486862
4.749,1.53398084640503,1.31583735346794,1.36332070827484,0.466978684067726
4.75,1.53398084640503,1.31724345684052,1.36532068252563,0.46833997964859
4.751,1.53398084640503,1.31920686364174,1.36732065677643,0.469709292054177
4.752,1.53398084640503,1.32117027044296,1.36932063102722,0.471078604459763
4.753,1.53398084640503,1.32313367724419,1.37132060527802,0.472447916865349
4.754,1.53398084640503,1.32509708404541,1.37332057952881,0.473817229270936
4.755,1.53398084640503,1.32602265477181,1.3753205537796,0.475194528698921
4.756,1.53398084640503,1.3269482254982,1.3773205280304,0.476571828126908
4.757,1.53398084640503,1.32787379622459,1.37932050228119,0.477949127554893
4.758,1.53398084640503,1.32879936695099,1.38132047653198,0.47932642698288
4.759,1.53398084640503,1.33014383912087,1.38332045078278,0.480711728334427
4.76,1.53398084640503,1.33148831129074,1.38532042503357,0.482097029685974
4.761,1.53398084640503,1.33283278346062,1.38732039928436,0.483482331037522
4.762,1.53398084640503,1.33417725563049,1.38932037353516,0.48486763238907
4.763,1.53398084640503,1.33492356538773,1.39132034778595,0.486260935664177
4.764,1.53398084640503,1.33566987514496,1.39332032203674,0.487654238939286
4.765,1.53398084640503,1.33641618490219,1.39532029628754,0.489047542214393
4.766,1.53398084640503,1.33716249465942,1.39732027053833,0.490440845489502
4.767,1.53398084640503,1.33796697854996,1.39932024478912,0.491842143237591
4.768,1.53398084640503,1.33877146244049,1.40132021903992,0.49324344098568
4.769,1.53398084640503,1.33957594633102,1.40332019329071,0.494644738733769
4.77,1.53398084640503,1.34038043022156,1.40532016754151,0.496046036481859
4.771,1.53398084640503,1.34233441948891,1.4073201417923,0.497455336153508
4.772,1.53398084640503,1.34428840875626,1.40932011604309,0.498864635825158
4.773,1.53398084640503,1.3462423980236,1.41132009029388,0.500273935496807
4.774,1.53398084640503,1.34819638729095,1.41332006454468,0.501683235168457
4.775,1.53398084640503,1.34944480657578,1.41532003879547,0.502745464444161
4.776,1.53398084640503,1.3506932258606,1.41732001304626,0.503807693719864
4.777,1.53398084640503,1.35194164514542,1.41931998729706,0.504869922995568
4.778,1.53398084640503,1.35319006443024,1.42131996154785,0.505932152271272
4.779,1.53398084640503,1.35493612289429,1.42331997553508,0.50782988468806
4.78,1.53398084640503,1.35668218135834,1.4253199895223,0.509727617104849
4.781,1.53398084640503,1.35842823982239,1.42732000350952,0.511625349521637
4.782,1.53398084640503,1.36062061786652,1.42931997776032,0.51305665075779
4.783,1.53398084640503,1.36281299591065,1.43131995201111,0.514487951993943
4.784,1.53398084640503,1.36500537395477,1.4333199262619,0.515919253230095
4.785,1.53398084640503,1.3671977519989,1.4353199005127,0.517350554466248
4.786,1.53398084640503,1.36974020799001,1.43798653284709,0.519269625345866
4.787,1.53398084640503,1.37228266398112,1.44065316518148,0.521188696225484
4.788,1.53398084640503,1.37482511997223,1.44331979751587,0.523107767105103
4.789,1.53398084640503,1.37764006853104,1.44531255960464,0.524555072188377
4.79,1.53398084640503,1.38045501708984,1.44730532169342,0.526002377271652
4.791,1.53398084640503,1.38326996564865,1.4492980837822,0.527449682354928
4.792,1.53398084640503,1.38608491420746,1.45129084587097,0.528896987438202
4.793,1.53398084640503,1.38815951347351,1.45285058021545,0.530061137676239
4.794,1.53398084640503,1.39023411273956,1.45441031455994,0.531225287914277
4.795,1.53398084640503,1.39230871200562,1.45597004890442,0.532389438152313
4.796,1.53398084640503,1.39438331127167,1.4575297832489,0.533553588390351
4.797,1.53398084640503,1.39645791053772,1.45908951759338,0.534717738628387
4.798,1.53398084640503,1.39939999580383,1.46099722385407,0.536179681619009
4.799,1.53398084640503,1.40234208106995,1.46290493011475,0.53764162460963
4.8,1.53398084640503,1.40528416633606,1.46481263637543,0.53910356760025
4.801,1.53398084640503,1.40782181421916,1.46668434143066,0.540571173032125
4.802,1.53398084640503,1.41035946210226,1.4685560464859,0.542038778464
4.803,1.53398084640503,1.41289710998535,1.47042775154114,0.543506383895874
4.804,1.53398084640503,1.41599261760712,1.47286732991537,0.545471847057343
4.805,1.53398084640503,1.41908812522888,1.47530690828959,0.54743731021881
4.806,1.53398084640503,1.42218363285065,1.47774648666382,0.54940277338028
4.807,1.53398084640503,1.42424419522286,1.47908726334572,0.550513073801995
4.808,1.53398084640503,1.42630475759506,1.48042804002762,0.551623374223709
4.809,1.53398084640503,1.42836531996727,1.48176881670952,0.552733674645424
4.81,1.53398084640503,1.43042588233948,1.48310959339142,0.55384397506714
4.811,1.53398084640503,1.43310876687368,1.48486129442851,0.555329700311025
4.812,1.53398084640503,1.43579165140788,1.4866129954656,0.556815425554912
4.813,1.53398084640503,1.43847453594208,1.48836469650269,0.558301150798798
4.814,1.53398084640503,1.43992036581039,1.49007439613342,0.559792935848236
4.815,1.53398084640503,1.44136619567871,1.49178409576416,0.561284720897675
4.816,1.53398084640503,1.44281202554703,1.4934937953949,0.562776505947113
4.817,1.53398084640503,1.44425785541534,1.49520349502563,0.564268290996552
4.818,1.53398084640503,1.4453361928463,1.49686518311501,0.56576681137085
4.819,1.53398084640503,1.44641453027725,1.49852687120438,0.567265331745148
4.82,1.53398084640503,1.44749286770821,1.50018855929375,0.568763852119446
4.821,1.53398084640503,1.44857120513916,1.50185024738312,0.570262372493744
4.822,1.91747605800637,1.45029717683792,1.50346395373344,0.571767449378968
4.823,2.30097126960771,1.45202314853668,1.50507766008377,0.573272526264191
4.824,2.68446648120872,1.45374912023544,1.5066913664341,0.574777603149414
4.825,3.06796169281006,1.4554750919342,1.50830507278442,0.576282680034637
4.826,3.06796169281006,1.45671912034353,1.50987680753072,0.57779332002004
4.827,3.06796169281006,1.45796314875285,1.51144854227702,0.579303960005442
4.828,3.06796169281006,1.45920717716217,1.51302027702332,0.580814599990845
4.829,2.55663474400868,1.46002940336863,1.51505986849467,0.582836031913756
4.83,2.04530779520686,1.46085162957509,1.51709945996602,0.584857463836669
4.831,1.53398084640503,1.46167385578156,1.51913905143738,0.586878895759583
4.832,1.53398084640503,1.46210992336273,1.52025482058525,0.588019922375679
4.833,1.53398084640503,1.46254599094391,1.52137058973312,0.589160948991776
4.834,1.53398084640503,1.46298205852509,1.522486358881,0.590301975607872
4.835,1.53398084640503,1.46341812610626,1.52360212802887,0.591443002223969
4.836,1.53398084640503,1.46396455168724,1.52469092607498,0.592587321996689
4.837,1.53398084640503,1.46451097726822,1.52577972412109,0.593731641769409
4.838,1.53398084640503,1.4650574028492,1.52686852216721,0.594875961542129
4.839,1.53398084640503,1.46560382843018,1.52795732021332,0.59602028131485
4.84,1.53398084640503,1.46632341543833,1.52983689308166,0.598061303297678
4.841,1.53398084640503,1.46704300244649,1.53171646595001,0.600102325280508
4.842,1.53398084640503,1.46776258945465,1.53359603881836,0.602143347263338
4.843,1.53398084640503,1.46899145841599,1.5349577665329,0.603679671883583
4.844,1.53398084640503,1.47022032737732,1.53631949424744,0.605215996503831
4.845,1.53398084640503,1.47144919633865,1.53768122196197,0.606752321124077
4.846,1.53398084640503,1.47267806529999,1.53904294967651,0.608288645744324
4.847,1.53398084640503,1.47385993599892,1.54035666584969,0.60983031988144
4.848,1.53398084640503,1.47504180669785,1.54167038202286,0.611371994018555
4.849,1.53398084640503,1.47622367739677,1.54298409819603,0.612913668155671
4.85,1.53398084640503,1.4774055480957,1.5442978143692,0.614455342292787
4.851,1.53398084640503,1.47854804992676,1.54556351900101,0.616002172231675
4.852,1.53398084640503,1.47969055175781,1.54682922363281,0.617549002170563
4.853,1.53398084640503,1.48083305358887,1.54809492826462,0.619095832109451
4.854,1.53398084640503,1.48197555541992,1.54936063289642,0.62064266204834
4.855,1.53398084640503,1.48441489537557,1.55098422368368,0.622711698214214
4.856,1.53398084640503,1.48685423533122,1.55260781447093,0.624780734380086
4.857,1.53398084640503,1.48929357528687,1.55423140525818,0.626849770545959
4.858,1.53398084640503,1.49076614379883,1.55516719818115,0.628095018863678
4.859,1.53398084640503,1.49223871231079,1.55610299110413,0.629340267181396
4.86,1.53398084640503,1.49371128082275,1.5570387840271,0.630585515499115
4.861,1.53398084640503,1.49518384933472,1.55797457695007,0.631830763816833
4.862,1.53398084640503,1.49665641784668,1.55891036987305,0.633076012134552
4.863,1.53398084640503,1.49795386195183,1.56003206968308,0.634637191891671
4.864,1.53398084640503,1.49925130605698,1.5611537694931,0.636198371648788
4.865,1.53398084640503,1.50054875016213,1.56227546930313,0.637759551405907
4.866,1.53398084640503,1.50184619426727,1.56339716911316,0.639320731163025
4.867,1.53398084640503,1.50435988108317,1.56447688738505,0.640885730584463
4.868,1.53398084640503,1.50687356789907,1.56555660565694,0.642450730005901
4.869,1.53398084640503,1.50938725471497,1.56663632392883,0.644015729427338
4.87,1.53398084640503,1.51166236400604,1.56792595982552,0.645977258682251
4.871,1.53398084640503,1.51393747329712,1.5692155957222,0.647938787937165
4.872,1.53398084640503,1.5162125825882,1.57050523161888,0.649900317192077
4.873,1.53398084640503,1.51848769187927,1.57179486751556,0.651861846446991
4.874,1.53398084640503,1.51986190676689,1.57253265380859,0.653041779994964
4.875,1.53398084640503,1.52123612165451,1.57327044010162,0.654221713542938
4.876,1.53398084640503,1.52261033654213,1.57400822639465,0.655401647090912
4.877,1.53398084640503,1.52398455142975,1.57474601268768,0.656581580638885
4.878,1.53398084640503,1.52570220828056,1.57568773627281,0.658158197999001
4.879,1.53398084640503,1.52741986513138,1.57662945985794,0.659734815359116
4.88,1.53398084640503,1.52913752198219,1.57757118344307,0.66131143271923
4.881,1.53398084640503,1.53085517883301,1.5785129070282,0.662888050079346
4.882,1.53398084640503,1.53195267915726,1.57940661907196,0.664468348026275
4.883,1.53398084640503,1.53305017948151,1.58030033111572,0.666048645973206
4.884,1.53398084640503,1.53414767980576,1.58119404315949,0.667628943920136
4.885,1.53398084640503,1.53524518013,1.58208775520325,0.669209241867065
4.886,1.53398084640503,1.53575682640076,1.58272656798363,0.670396745204926
4.887,1.53398084640503,1.53626847267151,1.58336538076401,0.671584248542786
4.888,1.53398084640503,1.53678011894226,1.58400419354439,0.672771751880646
4.889,1.53398084640503,1.53729176521301,1.58464300632477,0.673959255218506
4.89,2.0453077952064,1.53822696208954,1.58545871575673,0.675545136133829
4.891,2.55663474400823,1.53916215896606,1.5862744251887,0.677131017049153
4.892,3.06796169281006,1.54009735584259,1.58709013462067,0.678716897964478
4.893,2.55663474400853,1.54010657469432,1.58812177181244,0.68083506822586
4.894,2.04530779520655,1.54011579354604,1.58915340900421,0.682953238487244
4.895,1.53398084640503,1.54012501239777,1.59018504619598,0.685071408748628
4.896,1.53398084640503,1.54053668181101,1.59091675281525,0.686662673950196
4.897,1.53398084640503,1.54094835122426,1.59164845943451,0.688253939151765
4.898,1.53398084640503,1.54136002063751,1.59238016605377,0.689845204353333
4.899,1.53398084640503,1.54127582907677,1.59290197491646,0.691040277481079
4.9,1.53398084640503,1.54119163751602,1.59342378377914,0.692235350608826
4.901,1.53398084640503,1.54110744595528,1.59394559264183,0.693430423736572
4.902,1.53398084640503,1.54102325439453,1.59446740150452,0.694625496864319
4.903,1.53398084640503,1.54128070672353,1.59512710571289,0.696220934391022
4.904,1.53398084640503,1.54153815905253,1.59578680992126,0.697816371917724
4.905,1.53398084640503,1.54179561138153,1.59644651412964,0.699411809444427
4.906,1.53398084640503,1.54118593533834,1.597070256869,0.701009174187977
4.907,1.53398084640503,1.54057625929515,1.59769399960836,0.702606538931528
4.908,1.53398084640503,1.53996658325195,1.59831774234772,0.704203903675079
4.909,2.04530779520655,1.54050095876058,1.59909339745839,0.706336537996927
4.91,2.55663474400853,1.54103533426921,1.59986905256907,0.708469172318777
4.911,3.0679616928096,1.54156970977783,1.60064470767975,0.710601806640626
4.912,2.55663474400823,1.54185871283213,1.60118440786997,0.712203264236451
4.913,2.0453077952064,1.54214771588643,1.6017241080602,0.713804721832276
4.914,1.53398084640503,1.54243671894073,1.60226380825043,0.715406179428101
4.915,1.53398084640503,1.54222969214121,1.60276754697164,0.71700918674469
4.916,1.53398084640503,1.54202266534169,1.60327128569285,0.71861219406128
4.917,1.53398084640503,1.54181563854218,1.60377502441406,0.720215201377869
4.918,1.91747605800637,1.54222193360329,1.60423675179482,0.721819892525673
4.919,2.30097126960771,1.5426282286644,1.60469847917557,0.723424583673478
4.92,2.68446648120872,1.54303452372551,1.60516020655632,0.725029274821281
4.921,3.06796169281006,1.54344081878662,1.60562193393707,0.726633965969086
4.922,2.68446648120897,1.544253885746,1.60603567957878,0.728240400552749
4.923,2.30097126960754,1.54506695270538,1.60644942522049,0.729846835136414
4.924,1.91747605800612,1.54588001966476,1.6068631708622,0.731453269720078
4.925,1.53398084640503,1.54669308662415,1.60727691650391,0.733059704303741
4.926,1.53398084640503,1.54709827899933,1.60764265060425,0.734667718410492
4.927,1.53398084640503,1.54750347137451,1.60800838470459,0.736275732517243
4.928,1.53398084640503,1.54790866374969,1.60837411880493,0.737883746623992
4.929,1.53398084640503,1.54831385612488,1.60873985290527,0.739491760730743
4.93,1.53398084640503,1.54955554008484,1.60906358559926,0.741100986798603
4.931,1.53398084640503,1.5507972240448,1.60938731829325,0.742710212866465
4.932,1.53398084640503,1.55203890800476,1.60971105098724,0.744319438934326
4.933,1.53398084640503,1.55298951268196,1.60999277234077,0.745929688215255
4.934,1.53398084640503,1.55394011735916,1.61027449369431,0.747539937496185
4.935,1.53398084640503,1.55489072203636,1.61055621504784,0.749150186777116
4.936,1.53398084640503,1.55584132671356,1.61083793640137,0.750760436058044
4.937,1.0226538976032,1.55664384365082,1.61107770601908,0.752371629079183
4.938,0.511326948801828,1.55744636058807,1.6113174756368,0.753982822100321
4.939,0,1.55824887752533,1.61155724525452,0.75559401512146
4.94,0.383495211601428,1.55980572104454,1.61175498366356,0.757205963134766
4.941,0.766990423202515,1.56136256456375,1.6119527220726,0.758817911148071
4.942,1.15048563480394,1.56291940808296,1.61215046048164,0.760429859161378
4.943,1.53398084640503,1.56447625160217,1.61234819889069,0.762041807174684
4.944,1.53398084640503,1.565389752388,1.61250392595927,0.763654390970866
4.945,1.53398084640503,1.56630325317383,1.61265965302785,0.76526697476705
4.946,1.53398084640503,1.56721675395966,1.61281538009644,0.766879558563232
4.947,1.53398084640503,1.5683416724205,1.61292910575867,0.768492594361306
4.948,1.53398084640503,1.56946659088135,1.6130428314209,0.770105630159379
4.949,1.53398084640503,1.57059150934219,1.61315655708313,0.77171866595745
4.95,1.53398084640503,1.57171642780304,1.61327028274536,0.773331701755524
4.951,1.53398084640503,1.5720753967762,1.61333602666855,0.774945095181466
4.952,1.53398084640503,1.57243436574936,1.61340177059174,0.776558488607407
4.953,1.53398084640503,1.57279333472252,1.61346751451492,0.778171882033349
4.954,1.53398084640503,1.57315230369568,1.61353325843811,0.77978527545929
4.955,1.53398084640503,1.57359519600868,1.61355102062225,0.781398817896843
4.956,1.53398084640503,1.57403808832169,1.6135687828064,0.783012360334397
4.957,1.53398084640503,1.57448098063469,1.61358654499054,0.784625902771949
4.958,1.53398084640503,1.57492387294769,1.61360430717468,0.786239445209503
4.959,1.53398084640503,1.57523566484451,1.61357405781746,0.787852987647057
4.96,1.53398084640503,1.57554745674133,1.61354380846024,0.78946653008461
4.961,1.53398084640503,1.57585924863815,1.61351355910301,0.791080072522164
4.962,1.53398084640503,1.57617104053497,1.61348330974579,0.792693614959717
4.963,1.53398084640503,1.57586300373077,1.6134050488472,0.794306933879853
4.964,1.53398084640503,1.57555496692657,1.61332678794861,0.795920252799988
4.965,1.53398084640503,1.57524693012238,1.61324852705002,0.797533571720123
4.966,1.53398084640503,1.57493889331818,1.61317026615143,0.799146890640259
4.967,1.53398084640503,1.57428228855133,1.61304402351379,0.800759807229043
4.968,1.53398084640503,1.57362568378448,1.61291778087616,0.802372723817825
4.969,1.53398084640503,1.57296907901764,1.61279153823853,0.803985640406609
4.97,1.53398084640503,1.57231247425079,1.61266529560089,0.805598556995392
4.971,1.53398084640503,1.57181000709534,1.61249104142189,0.807210877537728
4.972,1.53398084640503,1.57130753993988,1.61231678724289,0.808823198080064
4.973,1.53398084640503,1.57080507278442,1.61214253306389,0.810435518622398
4.974,1.53398084640503,1.57030260562897,1.61196827888489,0.812047839164734
4.975,1.53398084640503,1.56965890526772,1.61174604296684,0.813659355044366
4.976,1.53398084640503,1.56901520490646,1.6115238070488,0.815270870923996
4.977,1.53398084640503,1.56837150454521,1.61130157113075,0.816882386803628
4.978,1.53398084640503,1.56772780418396,1.61107933521271,0.818493902683258
4.979,1.53398084640503,1.5668460726738,1.6107340157032,0.820506885647774
4.98,1.53398084640503,1.56596434116363,1.6103886961937,0.82251986861229
4.981,1.53398084640503,1.56508260965347,1.61004337668419,0.824532851576805
4.982,1.53398084640503,1.56420087814331,1.60969805717468,0.826545834541321
4.983,1.53398084640503,1.56337084770203,1.60943384170532,0.827833127975464
4.984,1.53398084640503,1.56254081726074,1.60916962623596,0.829120421409607
4.985,1.53398084640503,1.56171078681946,1.6089054107666,0.83040771484375
4.986,1.53398084640503,1.56088075637817,1.60864119529724,0.831695008277893
4.987,1.53398084640503,1.56005072593689,1.60837697982788,0.832982301712036
4.988,1.53398084640503,1.5596874554952,1.60787260532379,0.835125903288524
4.989,1.53398084640503,1.55932418505351,1.6073682308197,0.83726950486501
4.99,1.53398084640503,1.55896091461182,1.60686385631561,0.839413106441498
4.991,1.53398084640503,1.55837005376816,1.6064375936985,0.841019198298455
4.992,1.53398084640503,1.5577791929245,1.60601133108139,0.842625290155411
4.993,1.53398084640503,1.55718833208084,1.60558506846428,0.844231382012368
4.994,1.53398084640503,1.55659747123718,1.60515880584717,0.845837473869324
4.995,1.53398084640503,1.55684322118759,1.60468453168869,0.847441792488098
4.996,1.53398084640503,1.557088971138,1.60421025753021,0.849046111106873
4.997,1.53398084640503,1.55733472108841,1.60373598337173,0.850650429725647
4.998,1.53398084640503,1.55758047103882,1.60326170921326,0.852254748344421
4.999,1.53398084640503,1.55782589912415,1.60284388065338,0.853536593914031
5,1.53398084640503,1.55807132720947,1.60242605209351,0.854818439483642
5.001,1.53398084640503,1.5583167552948,1.60200822353363,0.856100285053253
5.002,1.53398084640503,1.55856218338013,1.60159039497375,0.857382130622863
5.003,1.53398084640503,1.55880761146545,1.60117256641388,0.858663976192474
5.004,1.53398084640503,1.55879607796669,1.60060226917267,0.860264092683793
5.005,1.53398084640503,1.55878454446793,1.60003197193146,0.86186420917511
5.006,1.53398084640503,1.55877301096916,1.59946167469025,0.863464325666428
5.007,1.53398084640503,1.5587614774704,1.59889137744904,0.865064442157745
5.008,1.53398084640503,1.5593404173851,1.59827306866646,0.866662174463272
5.009,1.53398084640503,1.5599193572998,1.59765475988388,0.868259906768799
5.01,1.53398084640503,1.56049829721451,1.5970364511013,0.869857639074325
5.011,1.53398084640503,1.56107723712921,1.59641814231873,0.871455371379852
5.012,1.53398084640503,1.56128910183907,1.5957518517971,0.873050570487977
5.013,1.53398084640503,1.56150096654892,1.59508556127548,0.8746457695961
5.014,1.53398084640503,1.56171283125877,1.59441927075386,0.876240968704224
5.015,1.53398084640503,1.56192469596863,1.59375298023224,0.877836167812347
5.016,1.53398084640503,1.56167904535929,1.59304467837016,0.879428923130036
5.017,1.53398084640503,1.56143339474996,1.59233637650808,0.881021678447724
5.018,1.53398084640503,1.56118774414062,1.591628074646,0.882614433765411
5.019,1.91747605800637,1.56162577867508,1.59087777137756,0.884204655885697
5.02,2.30097126960771,1.56206381320953,1.59012746810913,0.885794878005982
5.021,2.68446648120872,1.56250184774399,1.5893771648407,0.887385100126266
5.022,3.06796169281006,1.56293988227844,1.58862686157227,0.888975322246552
5.023,3.06796169281006,1.56269374489784,1.58782854676247,0.890562444925308
5.024,3.06796169281006,1.56244760751724,1.58703023195267,0.892149567604065
5.025,3.06796169281006,1.56220147013664,1.58623191714287,0.893736690282822
5.026,3.06796169281006,1.56195533275604,1.58543360233307,0.895323812961578
5.027,2.68446648120872,1.56124582886696,1.5845872759819,0.896907642483712
5.028,2.30097126960737,1.56053632497787,1.58374094963074,0.898491472005845
5.029,1.91747605800637,1.55982682108879,1.58289462327957,0.900075301527977
5.03,1.53398084640503,1.55911731719971,1.58204829692841,0.90165913105011
5.031,1.53398084640503,1.55787116289139,1.58138206601143,0.902844727039337
5.032,1.53398084640503,1.55662500858307,1.58071583509445,0.904030323028564
5.033,1.53398084640503,1.55537885427475,1.58004960417747,0.905215919017792
5.034,1.53398084640503,1.55413269996643,1.5793833732605,0.906401515007019
5.035,1.53398084640503,1.55343186855316,1.57845902442932,0.907979607582093
5.036,1.53398084640503,1.55273103713989,1.57753467559814,0.909557700157166
5.037,1.53398084640503,1.55203020572662,1.57661032676697,0.911135792732239
5.038,1.53398084640503,1.55083910624186,1.5753219127655,0.913235465685527
5.039,1.53398084640503,1.5496480067571,1.57403349876404,0.915335138638814
5.04,1.53398084640503,1.54845690727234,1.57274508476257,0.917434811592102
5.041,2.04530779520686,1.54772174358368,1.57139261563619,0.919529219468435
5.042,2.55663474400823,1.54698657989502,1.57004014650981,0.921623627344767
5.043,3.06796169281006,1.54625141620636,1.56868767738342,0.9237180352211
5.044,2.68446648120863,1.544498026371,1.56789544224739,0.924893438816071
5.045,2.30097126960754,1.54274463653564,1.56710320711136,0.926068842411041
5.046,1.91747605800612,1.54099124670029,1.56631097197533,0.927244246006012
5.047,1.53398084640503,1.53923785686493,1.56551873683929,0.928419649600983
5.048,1.53398084640503,1.53834211826324,1.56442040205002,0.929983049631119
5.049,1.53398084640503,1.53744637966156,1.56332206726074,0.931546449661256
5.05,1.53398084640503,1.53655064105988,1.56222373247147,0.933109849691391
5.051,1.53398084640503,1.53565490245819,1.56112539768219,0.934673249721527
5.052,1.53398084640503,1.53418761491775,1.55997905135155,0.936232164502145
5.053,1.53398084640503,1.53272032737732,1.5588327050209,0.937791079282761
5.054,1.53398084640503,1.53125303983688,1.55768635869026,0.939349994063378
5.055,1.53398084640503,1.52978575229645,1.55654001235962,0.940908908843994
5.056,1.53398084640503,1.52837765216827,1.55503958463669,0.942850977182389
5.057,1.53398084640503,1.5269695520401,1.55353915691376,0.944793045520783
5.058,1.53398084640503,1.52556145191193,1.55203872919083,0.946735113859176
5.059,1.53398084640503,1.52415335178375,1.5505383014679,0.948677182197571
5.06,1.53398084640503,1.52336370944977,1.54953479766846,0.949915671348572
5.061,1.53398084640503,1.52257406711578,1.54853129386902,0.951154160499573
5.062,1.53398084640503,1.5217844247818,1.54752779006958,0.952392649650574
5.063,1.53398084640503,1.52099478244782,1.54652428627014,0.953631138801574
5.064,1.53398084640503,1.52020514011383,1.5455207824707,0.954869627952576
5.065,1.53398084640503,1.51874840259552,1.54422442118327,0.956413269042969
5.066,1.53398084640503,1.51729166507721,1.54292805989583,0.957956910133361
5.067,1.53398084640503,1.5158349275589,1.5416316986084,0.959500551223755
5.068,1.53398084640503,1.51520720124245,1.54029333591461,0.961039602756501
5.069,1.53398084640503,1.51457947492599,1.53895497322083,0.962578654289246
5.07,1.53398084640503,1.51395174860954,1.53761661052704,0.964117705821992
5.071,1.53398084640503,1.51332402229309,1.53627824783325,0.965656757354736
5.072,1.53398084640503,1.51246556639671,1.53453779220581,0.967572867870331
5.073,1.53398084640503,1.51160711050034,1.53279733657837,0.969488978385926
5.074,1.53398084640503,1.51074865460396,1.53105688095093,0.971405088901519
5.075,1.53398084640503,1.50989019870758,1.52931642532349,0.973321199417114
5.076,1.53398084640503,1.50926074981689,1.52815933227539,0.974542403221131
5.077,1.53398084640503,1.50863130092621,1.5270022392273,0.975763607025146
5.078,1.53398084640503,1.50800185203552,1.5258451461792,0.976984810829163
5.079,1.53398084640503,1.50737240314484,1.5246880531311,0.978206014633178
5.08,1.53398084640503,1.50674295425415,1.52353096008301,0.979427218437195
5.081,1.53398084640503,1.50562313199043,1.52203658223152,0.980947867035866
5.082,1.53398084640503,1.50450330972672,1.52054220438004,0.982468515634537
5.083,1.53398084640503,1.503383487463,1.51904782652855,0.983989164233208
5.084,1.53398084640503,1.50226366519928,1.51755344867706,0.98550981283188
5.085,1.53398084640503,1.50157207250595,1.51561796665192,0.987402021884919
5.086,1.53398084640503,1.50088047981262,1.51368248462677,0.989294230937959
5.087,1.53398084640503,1.50018888711929,1.51174700260162,0.991186439990997
5.088,1.53398084640503,1.49949729442596,1.50981152057648,0.993078649044037
5.089,1.53398084640503,1.49861606955528,1.50861424207687,0.994209274649621
5.09,1.53398084640503,1.4977348446846,1.50741696357727,0.995339900255203
5.091,1.53398084640503,1.49685361981392,1.50621968507767,0.996470525860787
5.092,1.53398084640503,1.49597239494324,1.50502240657806,0.997601151466371
5.093,1.53398084640503,1.49479231238365,1.50379809737205,0.998728156089783
5.094,1.53398084640503,1.49361222982407,1.50257378816605,0.999855160713196
5.095,1.53398084640503,1.49243214726448,1.50134947896004,1.00098216533661
5.096,1.53398084640503,1.4912520647049,1.50012516975403,1.00210916996002
5.097,1.53398084640503,1.49015951156616,1.49789265791575,1.00410497188568
5.098,1.53398084640503,1.48906695842743,1.49566014607747,1.00610077381134
5.099,1.53398084640503,1.4879744052887,1.4934276342392,1.008096575737
5.1,1.0226538976032,1.48705097039541,1.49171121915181,1.00958752632141
5.101,0.511326948801828,1.48612753550212,1.48999480406443,1.01107847690582
5.102,0,1.48520410060883,1.48827838897705,1.01256942749023
5.103,1.02265389760275,1.48305062452952,1.48652601242066,1.0140551328659
5.104,2.0453077952064,1.48089714845022,1.48477363586426,1.01554083824158
5.105,3.06796169281006,1.47874367237091,1.48302125930786,1.01702654361725
5.106,2.55663474400853,1.47730958461762,1.48123284180959,1.01850696404775
5.107,2.04530779520655,1.47587549686432,1.47944442431132,1.01998738447825
5.108,1.53398084640503,1.47444140911102,1.47765600681305,1.02146780490875
5.109,1.53398084640503,1.47206687927246,1.47583158810933,1.02294278144836
5.11,1.53398084640503,1.4696923494339,1.47400716940562,1.02441775798798
5.111,1.53398084640503,1.46731781959534,1.4721827507019,1.02589273452759
5.112,1.53398084640503,1.46578137079875,1.47032237052917,1.02736222743988
5.113,1.53398084640503,1.46424492200216,1.46846199035644,1.02883172035217
5.114,1.53398084640503,1.46270847320557,1.46660161018372,1.03030121326447
5.115,1.53398084640503,1.46059989929199,1.46517929434776,1.03139910101891
5.116,1.53398084640503,1.45849132537842,1.46375697851181,1.03249698877335
5.117,1.53398084640503,1.45638275146484,1.46233466267586,1.03359487652779
5.118,1.53398084640503,1.45427417755127,1.4609123468399,1.03469276428223
