time,qei_theta,qei_omega_filtered,qei_alpha_estimate,reference_position,reference_velocity,reference_acceleration
11.383,0.00237767037469843,0.494586557149883,3.86318588256859,0.0360512984916563,0.367333561182019,2
11.384,0.00276116561144522,0.497897446155542,3.68636131286653,0.036416627466678,0.369333535432812,2
11.385,0.00306796189397563,0.499797010421752,3.45051021575936,0.0367152914404868,0.37093351483345,2
11.386,0.00337475817650535,0.501696574687956,3.21465911865251,0.037013955414295,0.372533494234084,2
11.387,0.00368155445903507,0.503596138954161,2.97880802154566,0.0373126193881032,0.374133473634718,2
11.388,0.00398835074156534,0.505495703220368,2.74295692443839,0.0376112833619119,0.375733453035355,2
11.389,0.00429514702409506,0.507395267486572,2.50710582733154,0.0379099473357201,0.377333432435989,2
11.39,0.00483204051852179,0.509779348969457,2.30849751830119,0.0382912745699283,0.379333406686781,2
11.391,0.00536893401294947,0.512163430452347,2.10988920927048,0.0386726018041372,0.381333380937576,2
11.392,0.00590582750737619,0.514547511935232,1.91128090024012,0.0390539290383455,0.383333355188368,2
11.393,0.00644272100180292,0.516931593418117,1.71267259120976,0.0394352562725537,0.38533332943916,2
11.394,0.00736310984939282,0.51950697104136,1.29429180423443,0.039954361816247,0.387999961773553,2
11.395,0.00828349869698177,0.522082348664599,0.875911017259458,0.0404734673599396,0.390666594107943,2
11.396,0.00920388754457072,0.524657726287837,0.45753023028448,0.0409925729036322,0.393333226442332,2
11.397,0.00997087825089659,0.526368841528892,0.171277157962449,0.0412898184731601,0.394833207130431,2
11.398,0.0107378689572208,0.528079956769942,-0.114975914358838,0.0415870640426872,0.396333187818526,2
11.399,0.0115048596635451,0.529791072010992,-0.401228986680126,0.0418843096122142,0.39783316850662,2
11.4,0.0122718503698693,0.531502187252042,-0.687482059001414,0.0421815551817412,0.399333149194715,2
11.401,0.0132945046449695,0.53263105948766,-0.874258677164603,0.042719325671593,0.401999781529107,2
11.402,0.0143171589200683,0.533759931723276,-1.06103529532728,0.0432570961614443,0.404666413863497,2
11.403,0.0153398131951672,0.534888803958891,-1.24781191348996,0.0437948666512957,0.407333046197886,2
11.404,0.0164902990218247,0.53585098683834,-1.65761002898198,0.0442061936482785,0.409333020448684,2
11.405,0.0176407848484804,0.536813169717788,-2.06740814447367,0.0446175206452605,0.411332994699476,2
11.406,0.0187912706751361,0.537775352597235,-2.47720625996535,0.0450288476422424,0.413332968950269,2
11.407,0.0199417565017939,0.538737535476685,-2.88700437545776,0.045440174639225,0.415332943201065,2
11.408,0.0207394268363709,0.538400983810425,-2.89283185005188,0.0457756370306013,0.416932922601699,2
11.409,0.0215370971709479,0.538064432144166,-2.89865932464599,0.0461110994219775,0.418532902002332,2
11.41,0.0223347675055263,0.537727880477905,-2.90448679924011,0.0464465618133544,0.420132881402969,2
11.411,0.0231324378401032,0.537391328811646,-2.91031427383422,0.0467820242047306,0.421732860803602,2
11.412,0.0239301081746802,0.537054777145386,-2.91614174842833,0.0471174865961069,0.423332840204236,2
11.413,0.0253618241598209,0.536936859289805,-3.02879937489827,0.0476872573296229,0.42599947253863,2
11.414,0.0267935401449601,0.536818941434224,-3.14145700136821,0.0482570280631383,0.428666104873021,2
11.415,0.0282252561300993,0.536701023578644,-3.25411462783813,0.0488267987966537,0.431332737207413,2
11.416,0.0291456445120267,0.535859972238541,-3.15580856800088,0.0492621250450607,0.433332711458204,2
11.417,0.0300660328939557,0.535018920898438,-3.05750250816345,0.0496974512934685,0.435332685709,2
11.418,0.0309864212758831,0.534177869558335,-2.9591964483262,0.0501327775418755,0.437332659959791,2
11.419,0.0319068096578105,0.533336818218233,-2.86089038848894,0.0505681037902824,0.439332634210583,2
11.42,0.0330572957172985,0.533156052231789,-2.69567137956627,0.0510114310309289,0.441332608461379,2
11.421,0.0342077817767848,0.532975286245346,-2.53045237064376,0.0514547582715746,0.443332582712172,2
11.422,0.0353582678362712,0.532794520258904,-2.36523336172126,0.0518980855122203,0.445332556962964,2
11.423,0.0365087538957596,0.532613754272461,-2.20001435279846,0.0523414127528667,0.44733253121376,2
11.424,0.0372450649738307,0.532422637939453,-2.10881395339972,0.052702474594116,0.448932510614394,2
11.425,0.0379813760519017,0.532231521606446,-2.01761355400098,0.0530635364353652,0.450532490015028,2
11.426,0.0387176871299741,0.532040405273438,-1.92641315460208,0.053424598276615,0.452132469415664,2
11.427,0.0394539982080452,0.53184928894043,-1.83521275520334,0.0537856601178642,0.453732448816298,2
11.428,0.0401903092861162,0.531658172607422,-1.74401235580461,0.0541467219591134,0.455332428216931,2
11.429,0.0409572999924418,0.531586334109306,-1.56771072745331,0.0547221284359691,0.457832396030425,2
11.43,0.041724290698766,0.531514495611191,-1.39140909910218,0.0552975349128241,0.460332363843916,2
11.431,0.0424912814050903,0.531442657113075,-1.21510747075104,0.0558729413896791,0.462832331657406,2
11.432,0.0432582721114145,0.53137081861496,-1.03880584239991,0.0564483478665342,0.465332299470897,2
11.433,0.0441019618883725,0.532014861702919,-0.88480496406562,0.0569176748394964,0.467332273721694,2
11.434,0.0449456516653292,0.532658904790878,-0.730804085731643,0.0573870018124576,0.469332247972487,2
11.435,0.0457893414422858,0.533302947878837,-0.576803207397666,0.0578563287854188,0.471332222223279,2
11.436,0.046633031219244,0.533946990966797,-0.422802329063416,0.0583256557583809,0.473332196474075,2
11.437,0.0470625460147855,0.534275090694427,-0.185695362091233,0.0587075173854825,0.474932175874709,2
11.438,0.0474920608103269,0.534603190422058,0.0514116048809497,0.0590893790125841,0.476532155275343,2
11.439,0.0479215756058691,0.534931290149689,0.288518571853553,0.0594712406396865,0.478132134675979,2
11.44,0.0483510904014106,0.535259389877319,0.525625538825736,0.0598531022667881,0.479732114076613,2
11.441,0.0487806051969521,0.535587489604949,0.762732505797919,0.0602349638938897,0.481332093477246,2
11.442,0.049496463189522,0.537262519200642,0.959335883458339,0.0608820642034209,0.483998725811639,2
11.443,0.0502123211820912,0.538937548796334,1.15593926111834,0.0615291645129514,0.486665358146029,2
11.444,0.0509281791746604,0.540612578392026,1.35254263877834,0.0621762648224819,0.489331990480418,2
11.445,0.0513883735984562,0.542024448513984,1.58093291521062,0.062669590115547,0.491331964731216,2
11.446,0.0518485680222507,0.543436318635939,1.80932319164256,0.0631629154086109,0.493331938982008,2
11.447,0.0523087624460453,0.544848188757895,2.03771346807449,0.0636562407016748,0.495331913232801,2
11.448,0.0527689568698398,0.54626005887985,2.26610374450643,0.0641495659947387,0.497331887483593,2
11.449,0.0531524522230027,0.547779262065887,2.51688069105137,0.0646508913487194,0.499331854283809,2
11.45,0.0535359475761649,0.549298465251921,2.76765763759591,0.0651522167026992,0.501331821084021,2
11.451,0.053919442929327,0.550817668437956,3.01843458414044,0.0656535420566791,0.503331787884233,2
11.452,0.0543029382824898,0.552336871623993,3.26921153068542,0.0661548674106598,0.505331754684448,2
11.453,0.0546864336356519,0.554347574710845,3.26906287670135,0.0665361117571591,0.506831735372543,2
11.454,0.055069928988814,0.556358277797697,3.26891422271729,0.0669173561036583,0.508331716060637,2
11.455,0.0554534243419768,0.558368980884553,3.26876556873322,0.0672986004501583,0.509831696748734,2
11.456,0.0558369196951389,0.560379683971405,3.26861691474915,0.0676798447966576,0.511331677436829,2
11.457,0.0562204150483009,0.562709018588064,3.41778939962374,0.0681951697915788,0.51333165168762,2
11.458,0.0566039104014635,0.565038353204727,3.5669618844986,0.0687104947865009,0.515331625938416,2
11.459,0.0569874057546255,0.567367687821386,3.71613436937319,0.0692258197814222,0.517331600189207,2
11.46,0.0573709011077874,0.569697022438045,3.86530685424778,0.0697411447763434,0.519331574439999,2
11.461,0.0576776973903178,0.571649998426436,3.68471652269371,0.0702644698321817,0.521331548690795,2
11.462,0.0579844936728475,0.573602974414824,3.50412619113938,0.0707877948880191,0.523331522941588,2
11.463,0.0582912899553772,0.575555950403211,3.32353585958505,0.0713111199438565,0.52533149719238,2
11.464,0.0585980862379069,0.577508926391598,3.14294552803072,0.0718344449996939,0.527331471443173,2
11.465,0.0589815815910695,0.580004096031188,3.34641563892355,0.072365768253803,0.529331445693969,2
11.466,0.0593650769442316,0.582499265670774,3.54988574981671,0.0728970915079112,0.531331419944761,2
11.467,0.0597485722973938,0.58499443531036,3.75335586070987,0.0734284147620194,0.533331394195554,2
11.468,0.0601320676505566,0.587489604949951,3.95682597160339,0.0739597380161285,0.53533136844635,2
11.469,0.0605922620743511,0.590212762355803,3.81818288564688,0.0744990631937978,0.537331342697143,2
11.47,0.0610524564981456,0.592935919761655,3.67953979969037,0.0750383883714671,0.539331316947935,2
11.471,0.061512650921941,0.595659077167512,3.54089671373361,0.0755777135491374,0.541331291198731,2
11.472,0.0619728453457355,0.598382234573364,3.4022536277771,0.0761170387268066,0.543331265449524,2
11.473,0.0625864313915366,0.601320937275884,3.13402599096322,0.0768024437129491,0.545831233263014,2
11.474,0.0632000174373388,0.604259639978409,2.86579835414886,0.0774878486990929,0.548331201076508,2
11.475,0.0638136034831399,0.607198342680928,2.59757071733499,0.0781732536852354,0.550831168889997,2
11.476,0.064427189528941,0.610137045383448,2.32934308052111,0.0788586586713779,0.553331136703487,2
11.477,0.0650407746434209,0.612398862838744,2.17867851257331,0.0794159844517705,0.555331110954284,2
11.478,0.0656543597578997,0.614660680294035,2.02801394462599,0.079973310232162,0.557331085205076,2
11.479,0.0662679448723785,0.616922497749326,1.87734937667867,0.0805306360125534,0.559331059455869,2
11.48,0.0668815299868573,0.619184315204616,1.72668480873135,0.0810879617929449,0.561331033706661,2
11.481,0.0676485113799569,0.621617913246154,1.57940688729293,0.0815112031996248,0.562831014394759,2
11.482,0.0684154927730554,0.624051511287687,1.43212896585478,0.0819344446063038,0.564330995082854,2
11.483,0.0691824741661538,0.62648510932922,1.28485104441662,0.0823576860129828,0.565830975770948,2
11.484,0.0699494555592537,0.628918707370758,1.13757312297821,0.0827809274196625,0.567330956459045,2
11.485,0.0707164369523522,0.630126789212226,0.941729903221217,0.0833522509783504,0.569330930709838,2
11.486,0.0714834183454507,0.631334871053695,0.745886683464224,0.0839235745370383,0.571330904960631,2
11.487,0.0722503997385505,0.632542952895165,0.550043463706883,0.0844948980957272,0.573330879211427,2
11.488,0.073017381131649,0.633751034736633,0.35420024394989,0.0850662216544151,0.575330853462219,2
11.489,0.0739377588033668,0.635363250970839,0.148729480803195,0.0856455452740187,0.577330827713011,2
11.49,0.0748581364750862,0.636975467205048,-0.0567412823438644,0.0862248688936234,0.579330801963806,2
11.491,0.075778514146804,0.638587683439253,-0.262212045490559,0.0868041925132269,0.581330776214598,2
11.492,0.0766988918185218,0.640199899673459,-0.467682808637254,0.0873835161328305,0.58333075046539,2
11.493,0.0776959676295497,0.641494452953336,-0.553703643381405,0.0879708398133503,0.585330724716182,2
11.494,0.0786930434405795,0.642789006233214,-0.639724478125496,0.0885581634938712,0.587330698966978,2
11.495,0.0796901192516075,0.64408355951309,-0.725745312869434,0.089145487174391,0.589330673217771,2
11.496,0.0806871950626356,0.645378112792966,-0.811766147613373,0.0897328108549108,0.591330647468563,2
11.497,0.0816842708736654,0.646137222647667,-0.886966794729199,0.0903281327337024,0.593330621719359,2
11.498,0.0826813466846934,0.646896332502364,-0.962167441844873,0.090923454612493,0.595330595970152,2
11.499,0.0836784224957214,0.647655442357062,-1.03736808896055,0.0915187764912836,0.597330570220945,2
11.5,0.0846754983067513,0.648414552211761,-1.11256873607635,0.0921140983700752,0.599330544471741,2
11.501,0.0857492722570891,0.649218395352363,-1.27667155861847,0.0928695034235713,0.601830512285231,2
11.502,0.086823046207427,0.650022238492965,-1.44077438116059,0.0936249084770673,0.604330480098722,2
11.503,0.0878968201577668,0.650826081633568,-1.604877203703,0.0943803135305646,0.606830447912217,2
11.504,0.0889705941081047,0.65162992477417,-1.76898002624512,0.0951357185840607,0.609330415725708,2
11.505,0.0898909717798229,0.652005434036255,-1.63072496652609,0.0955949593335388,0.610830396413802,2
11.506,0.0908113494515427,0.65238094329834,-1.49246990680682,0.0960542000830178,0.6123303771019,2
11.507,0.0917317271232609,0.652756452560425,-1.3542148470878,0.0965134408324959,0.613830357789994,2
11.508,0.0926521047949791,0.65313196182251,-1.21595978736877,0.096972681581974,0.615330338478088,2
11.509,0.0935724824666971,0.653209924697876,-0.992113471031322,0.0975910027821855,0.617330312728881,2
11.51,0.0944928601384168,0.653287887573242,-0.768267154693471,0.0982093239823981,0.619330286979676,2
11.511,0.0954132378101349,0.653365850448608,-0.544420838356018,0.0988276451826096,0.621330261230469,2
11.512,0.0964358796675994,0.654444436232248,-0.480904797712999,0.0996614098548884,0.623996893564858,2
11.513,0.0974585215250657,0.65552302201589,-0.417388757069868,0.100495174527169,0.626663525899253,2
11.514,0.0984811633825302,0.65660160779953,-0.353872716426849,0.101328939199448,0.629330158233643,2
11.515,0.0990947484970087,0.656629741191864,-0.14610961824674,0.101803179830312,0.630830138921736,2
11.516,0.0997083336114883,0.656657874584198,0.0616534799337387,0.102277420461178,0.632330119609833,2
11.517,0.100321918725967,0.656686007976532,0.269416578113848,0.102751661092042,0.633830100297927,2
11.518,0.100935503840445,0.656714141368866,0.477179676293958,0.103225901722907,0.63533008098602,2
11.519,0.101753617326418,0.658079981803893,0.56753579775487,0.104078332583109,0.637996713320413,2
11.52,0.10257173081239,0.659445822238921,0.657891919215413,0.10493076344331,0.640663345654802,2
11.521,0.103389844298361,0.660811662673948,0.748248040675957,0.105783194303511,0.643329977989192,2
11.522,0.103926731273532,0.661647379398346,1.04868851602064,0.106267932802439,0.644829958677291,2
11.523,0.104463618248701,0.662483096122741,1.34912899136517,0.106752671301364,0.646329939365386,2
11.524,0.10500050522387,0.663318812847136,1.64956946670969,0.10723740980029,0.64782992005348,2
11.525,0.105537392199039,0.664154529571532,1.95000994205421,0.107722148299216,0.649329900741574,2
11.526,0.106227675452828,0.666048452258109,2.10987111926072,0.10837547108531,0.65132987499237,2
11.527,0.106917958706617,0.667942374944685,2.26973229646669,0.109028793871402,0.653329849243162,2
11.528,0.107608241960405,0.669836297631261,2.42959347367265,0.109682116657495,0.655329823493955,2
11.529,0.108298525214195,0.671730220317841,2.58945465087891,0.110335439443588,0.657329797744751,2
11.53,0.108912110328674,0.673727735877036,2.62875699996947,0.110996760427952,0.659329771995544,2
11.531,0.109525695443153,0.675725251436232,2.66805934906002,0.111658081412315,0.661329746246336,2
11.532,0.110139280557633,0.677722766995431,2.70736169815065,0.112319402396679,0.663329720497132,2
11.533,0.110752865672112,0.679720282554626,2.74666404724121,0.112980723381042,0.665329694747925,2
11.534,0.111264186600844,0.681397994359333,2.83942906061803,0.113649050394694,0.667329688866932,2
11.535,0.111775507529577,0.683075706164043,2.93219407399501,0.114317377408346,0.669329682985943,2
11.536,0.112286828458309,0.68475341796875,3.02495908737183,0.114985704421997,0.67132967710495,2
11.537,0.112747017294168,0.686778366565703,3.11163401603695,0.115661023184657,0.673329651355743,2
11.538,0.113207206130028,0.68880331516266,3.19830894470223,0.116336341947318,0.675329625606539,2
11.539,0.113667394965887,0.690828263759614,3.28498387336735,0.117011660709977,0.677329599857331,2
11.54,0.114127583801746,0.692853212356567,3.37165880203247,0.117686979472637,0.679329574108124,2
11.541,0.114638904730479,0.69494992494583,3.23775601387032,0.118369301160176,0.681329548358916,2
11.542,0.115150225659212,0.697046637535096,3.10385322570793,0.119051622847716,0.683329522609712,2
11.543,0.115661546587944,0.699143350124359,2.96995043754578,0.119733944535255,0.685329496860504,2
11.544,0.116275131702423,0.701508979002633,2.92023475964867,0.120422263940175,0.687329471111296,2
11.545,0.116888716816903,0.703874607880912,2.87051908175148,0.121110583345096,0.689329445362092,2
11.546,0.117502301931381,0.706240236759186,2.82080340385437,0.121798902750015,0.691329419612885,2
11.547,0.118218151231606,0.709359884262083,2.85024563471474,0.122493224839369,0.693329393863677,2
11.548,0.118934000531833,0.712479531764986,2.87968786557517,0.123187546928724,0.695329368114473,2
11.549,0.119649849832058,0.715599179267883,2.90913009643555,0.123881869018078,0.697329342365265,2
11.55,0.12046796331803,0.718465030193327,2.84973724683129,0.124582186341285,0.699995974699655,2
11.551,0.121286076804003,0.721330881118776,2.79034439722693,0.125282503664494,0.702662607034049,2
11.552,0.122104190289974,0.72419673204422,2.73095154762268,0.125982820987701,0.705329239368439,2
11.553,0.122794473543763,0.726420268416404,2.50682964921008,0.12669014185667,0.706829220056533,2
11.554,0.123484756797553,0.728643804788591,2.28270775079707,0.12739746272564,0.70832920074463,2
11.555,0.124175040051341,0.730867341160775,2.05858585238447,0.128104783594609,0.709829181432725,2
11.556,0.12486532330513,0.733090877532959,1.83446395397186,0.128812104463577,0.711329162120819,2
11.557,0.12578572332859,0.735281666119892,1.60830775896722,0.129765863219896,0.713995794455209,2
11.558,0.126706123352051,0.737472454706829,1.38215156396217,0.130719621976217,0.716662426789603,2
11.559,0.127626523375511,0.739663243293762,1.15599536895752,0.131673380732536,0.719329059123993,2
11.56,0.128546923398971,0.741640731692312,1.06044150888928,0.132396701723337,0.721329033374785,2
11.561,0.129467323422432,0.743618220090866,0.964887648820877,0.133120022714138,0.72332900762558,2
11.562,0.130387723445892,0.745595708489416,0.869333788752641,0.133843343704938,0.725328981876372,2
11.563,0.131308123469351,0.747573196887967,0.773779928684404,0.134566664695738,0.727328956127163,2
11.564,0.132228523492813,0.749105468392371,0.495831727981691,0.135114405304193,0.728828936815261,2
11.565,0.133148923516273,0.750637739896773,0.217883527279147,0.135662145912647,0.730328917503356,2
11.566,0.134069323539733,0.752170011401174,-0.0600646734233968,0.1362098865211,0.73182889819145,2
11.567,0.134989723563194,0.753702282905579,-0.338012874126434,0.136757627129555,0.733328878879547,2
11.568,0.135986823588609,0.754690393805503,-0.330072790384296,0.137494947761297,0.73532885313034,2
11.569,0.136983923614024,0.755678504705428,-0.322132706642158,0.138232268393039,0.737328827381132,2
11.57,0.137981023639441,0.756666615605355,-0.314192622900006,0.138969589024783,0.739328801631928,2
11.571,0.138978123664856,0.75765472650528,-0.306252539157867,0.139706909656525,0.741328775882721,2
11.572,0.140307590365409,0.759681423505146,-0.443660060564596,0.140700668096542,0.743995408217111,2
11.573,0.141637057065962,0.761708120505013,-0.581067581971324,0.141694426536559,0.7466620405515,2
11.574,0.142966523766518,0.763734817504883,-0.718475103378296,0.142688184976578,0.749328672885895,2
11.575,0.144040323793888,0.764196962118149,-0.632231846451798,0.143441502004861,0.751328647136687,2
11.576,0.145114123821258,0.764659106731414,-0.545988589525299,0.144194819033145,0.75332862138748,2
11.577,0.146187923848629,0.765121251344681,-0.459745332598648,0.14494813606143,0.755328595638276,2
11.578,0.147261723875999,0.765583395957947,-0.37350207567215,0.145701453089714,0.757328569889069,2
11.579,0.148120763897895,0.766421222686767,-0.426541125774346,0.14631050825119,0.758928549289702,2
11.58,0.148979803919792,0.767259049415589,-0.479580175876636,0.146919563412667,0.760528528690339,2
11.581,0.149838843941688,0.768096876144409,-0.532619225978832,0.147528618574142,0.762128508090972,2
11.582,0.150697883963584,0.768934702873229,-0.585658276081029,0.148137673735618,0.763728487491606,2
11.583,0.151556923985481,0.769772529602051,-0.638697326183319,0.148746728897095,0.765328466892242,2
11.584,0.152630724012851,0.770641431212425,-0.459263695404013,0.14970962703228,0.767828434705733,2
11.585,0.153704524040221,0.771510332822799,-0.279830064624707,0.150672525167464,0.770328402519224,2
11.586,0.154778324067593,0.772379234433174,-0.100396433845083,0.151635423302651,0.772828370332719,2
11.587,0.155852124094963,0.773248136043549,0.0790371969342232,0.152598321437836,0.77532833814621,2
11.588,0.156695824116468,0.774185910820961,0.121451085433345,0.153182059526443,0.776828318834304,2
11.589,0.157539524137973,0.775123685598373,0.163864973932467,0.153765797615051,0.778328299522399,2
11.59,0.15838322415948,0.776061460375786,0.206278862431664,0.154349535703659,0.779828280210496,2
11.591,0.159226924180984,0.776999235153198,0.248692750930786,0.154933273792267,0.78132826089859,2
11.592,0.160070624202489,0.7778050750494,0.510059654712445,0.155718591064214,0.783328235149382,2
11.593,0.160914324223995,0.778610914945602,0.771426558494568,0.156503908336163,0.785328209400177,2
11.594,0.1617580242455,0.779416754841804,1.03279346227623,0.15728922560811,0.787328183650969,2
11.595,0.162601724267004,0.780222594738005,1.29416036605789,0.158074542880057,0.78932815790176,2
11.596,0.163445424288511,0.781754240393638,1.36501625180241,0.158867862075567,0.791328132152556,2
11.597,0.164289124310016,0.783285886049269,1.43587213754648,0.159661181271075,0.793328106403349,2
11.598,0.165132824331521,0.784817531704901,1.50672802329054,0.160454500466584,0.795328080654142,2
11.599,0.165976524353027,0.786349177360535,1.57758390903473,0.161247819662094,0.797328054904938,2
11.6,0.166666824370622,0.787784665822982,1.65521582961079,0.162049137055874,0.79932802915573,2
11.601,0.167357124388217,0.78922015428543,1.73284775018685,0.162850454449653,0.801328003406523,2
11.602,0.168047424405814,0.79065564274788,1.81047967076305,0.163651771843434,0.803327977657319,2
11.603,0.168737724423409,0.792091131210327,1.88811159133911,0.164453089237213,0.805327951908112,2
11.604,0.169504724442958,0.794229850172996,2.19257664680467,0.165262408554554,0.807327926158904,2
11.605,0.170271724462508,0.796368569135664,2.49704170227024,0.166071727871894,0.809327900409697,2
11.606,0.17103872448206,0.798507288098336,2.80150675773634,0.166881047189236,0.811327874660493,2
11.607,0.17180572450161,0.800646007061005,3.1059718132019,0.167690366506577,0.813327848911285,2
11.608,0.17241932451725,0.802451014518736,2.9644944071771,0.168507680296897,0.815327823162077,2
11.609,0.17303292453289,0.804256021976471,2.82301700115204,0.169324994087219,0.817327797412872,2
11.61,0.17364652454853,0.806061029434202,2.68153959512723,0.17014230787754,0.819327771663664,2
11.611,0.17426012456417,0.807866036891934,2.54006218910242,0.17095962166786,0.821327745914456,2
11.612,0.174950424581766,0.810373455286025,2.61039572954175,0.171784941107034,0.823327720165252,2
11.613,0.175640724599361,0.812880873680113,2.68072926998132,0.172610260546207,0.825327694416044,2
11.614,0.176331024616956,0.8153882920742,2.7510628104209,0.173435579985379,0.827327668666837,2
11.615,0.177021324634552,0.817895710468292,2.8213963508606,0.174260899424553,0.829327642917633,2
11.616,0.177865024656057,0.820802152156829,2.94265496730799,0.175094213336706,0.831327617168426,2
11.617,0.178708724677562,0.823708593845365,3.06391358375539,0.175927527248859,0.833327591419218,2
11.618,0.179552424699067,0.826615035533901,3.18517220020278,0.176760841161012,0.835327565670011,2
11.619,0.180396124720573,0.829521477222443,3.30643081665039,0.177594155073166,0.837327539920807,2
11.62,0.18121425807476,0.831649144490559,3.14301816622426,0.178715914487838,0.839994172255196,2
11.621,0.182032391428946,0.833776811758675,2.97960551579813,0.17983767390251,0.842660804589586,2
11.622,0.182850524783134,0.835904479026794,2.8161928653717,0.180959433317184,0.845327436923981,2
11.623,0.183540824800729,0.838368788361548,2.6473294496537,0.181595671921968,0.846827417612075,2
11.624,0.184231124818324,0.840833097696302,2.4784660339357,0.182231910526752,0.84832739830017,2
11.625,0.184921424835921,0.84329740703106,2.30960261821739,0.182868149131537,0.849827378988267,2
11.626,0.185611724853516,0.845761716365814,2.14073920249939,0.18350438773632,0.851327359676361,2
11.627,0.186736658215522,0.848718563715615,1.95287481943777,0.184644808371861,0.853993992010751,2
11.628,0.187861591577531,0.851675411065421,1.76501043637582,0.185785229007404,0.856660624345145,2
11.629,0.188986524939537,0.854632258415222,1.57714605331421,0.186925649642944,0.859327256679535,2
11.63,0.190060324966907,0.856775790452956,1.34350261092196,0.187788963317871,0.861327230930327,2
11.631,0.191134124994279,0.858919322490694,1.1098591685293,0.188652276992799,0.863327205181124,2
11.632,0.192207925021649,0.861062854528428,0.876215726137058,0.189515590667725,0.865327179431916,2
11.633,0.193281725049019,0.863206386566162,0.642572283744812,0.190378904342651,0.867327153682709,2
11.634,0.194140765070915,0.864715635776519,0.585855567455332,0.191075959801673,0.868927133083342,2
11.635,0.194999805092812,0.866224884986878,0.529138851165751,0.191773015260697,0.870527112483979,2
11.636,0.195858845114708,0.867734134197235,0.472422134876271,0.192470070719719,0.872127091884612,2
11.637,0.196717885136603,0.869243383407591,0.415705418586791,0.193167126178741,0.873727071285246,2
11.638,0.197576925158501,0.87075263261795,0.358988702297211,0.193864181637764,0.875327050685883,2
11.639,0.198906391859054,0.872153639793395,0.158940484126527,0.195036600033441,0.877993683020272,2
11.64,0.200235858559607,0.87355464696884,-0.041107734044156,0.196209018429119,0.880660315354662,2
11.641,0.201565325260162,0.874955654144287,-0.241155952215195,0.197381436824799,0.883326947689056,2
11.642,0.202715821564197,0.876470178365707,-0.267378419637668,0.198046170175075,0.884826928377151,2
11.643,0.203866317868232,0.877984702587126,-0.293600887060142,0.198710903525352,0.886326909065245,2
11.644,0.205016814172268,0.879499226808549,-0.319823354482662,0.19937563687563,0.887826889753342,2
11.645,0.206167310476303,0.881013751029968,-0.346045821905136,0.200040370225906,0.889326870441437,2
11.646,0.207241110503673,0.882081240415573,-0.40572959929702,0.200933687388897,0.891326844692229,2
11.647,0.208314910531045,0.883148729801179,-0.46541337668901,0.201827004551888,0.893326818943025,2
11.648,0.209388710558415,0.884216219186783,-0.525097154080894,0.202720321714878,0.895326793193818,2
11.649,0.210462510585785,0.885283708572388,-0.584780931472778,0.203613638877869,0.897326767444611,2
11.65,0.211791977286338,0.886176526546478,-0.442883238196457,0.204815392692883,0.899993399779,2
11.651,0.213121443986894,0.887069344520569,-0.300985544919884,0.2060171465079,0.902660032113395,2
11.652,0.214450910687447,0.887962162494659,-0.159087851643562,0.207218900322914,0.905326664447784,2
11.653,0.215601406991481,0.888899326324462,-0.116162291727998,0.208128217607736,0.907326638698576,2
11.654,0.216751903295517,0.889836490154266,-0.0732367318123579,0.209037534892559,0.909326612949371,2
11.655,0.217902399599551,0.890773653984069,-0.0303111718967938,0.209946852177381,0.911326587200163,2
11.656,0.219052895903585,0.891710817813872,0.0126143880187703,0.210856169462202,0.913326561450955,2
11.657,0.220126692205667,0.892967224121093,0.175456105731355,0.211773484945297,0.915326535701751,2
11.658,0.221200488507747,0.894223630428313,0.338297823443864,0.21269080042839,0.917326509952543,2
11.659,0.222274284809826,0.895480036735533,0.501139541156373,0.213608115911483,0.919326484203336,2
11.66,0.223348081111908,0.896736443042755,0.663981258869171,0.214525431394577,0.921326458454132,2
11.661,0.224498581141233,0.89769272506237,0.699102178215965,0.215450745075941,0.923326432704925,2
11.662,0.225649081170558,0.898649007081985,0.734223097562759,0.216376058757304,0.925326406955717,2
11.663,0.226799581199885,0.899605289101601,0.769344016909615,0.21730137243867,0.927326381206513,2
11.664,0.22795008122921,0.900561571121216,0.804464936256409,0.218226686120033,0.929326355457306,2
11.665,0.228686401247978,0.90174000263214,0.908326005935595,0.218973338603973,0.93092633485794,2
11.666,0.229422721266745,0.902918434143065,1.01218707561478,0.219719991087912,0.932526314258573,2
11.667,0.230159041285515,0.904096865653991,1.11604814529415,0.220466643571853,0.93412629365921,2
11.668,0.230895361304282,0.905275297164916,1.21990921497334,0.221213296055793,0.935726273059843,2
11.669,0.23163168132305,0.90645372867584,1.32377028465253,0.221959948539733,0.937326252460477,2
11.67,0.232398681342601,0.907771304249763,1.41330370306965,0.222901262342929,0.939326226711272,2
11.671,0.233165681362151,0.909088879823684,1.50283712148658,0.223842576146125,0.941326200962065,2
11.672,0.233932681381701,0.910406455397604,1.59237053990352,0.22478388994932,0.943326175212857,2
11.673,0.234699681401253,0.911724030971527,1.68190395832062,0.225725203752518,0.945326149463654,2
11.674,0.235926881432533,0.914539237817127,1.92958887418096,0.226990953087806,0.947992781798043,2
11.675,0.237154081463812,0.917354444662727,2.17727379004131,0.228256702423094,0.950659414132433,2
11.676,0.238381281495094,0.920169651508331,2.4249587059021,0.229522451758385,0.953326046466827,2
11.677,0.239148281514644,0.922128543257712,2.62722909450522,0.230479765683412,0.95532602071762,2
